mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	528								
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	5	
25	25	98	98	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	529								
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	530								
25	25	99	99	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6	
25	25	99	99	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	531								
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	532								
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	533								
26	26	101	101	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	534								
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	535								
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	536								
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	537								
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	538								
26	26	100	100	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	539								
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	540								
26	26	101	101	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	541								
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	542								
26	26	102	102	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	543								
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	544								
26	26	103	103	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	545								
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	546								
26	26	100	100	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	5	
26	26	100	100	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	547								
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	548								
26	26	101	101	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	
26	26	101	101	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	549								
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	550								
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	5	
26	26	102	102	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	551								
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	552								
26	26	103	103	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	553								
26	26	207/2	207/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	554								
27	27	104	104	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	555								
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	556								
27	27	105	105	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	557								
27	27	107	107	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	558								
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	559								
27	27	105	105	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	560								
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	561								
27	27	104	104	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	562								
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	563								
27	27	105	105	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	564								
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	565								
27	27	106	106	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	566								
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	567								
27	27	107	107	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	568								
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	569								
27	27	104	104	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	570								
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	571								
27	27	105	105	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	5	
27	27	105	105	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	572								
27	27	211/2	211/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	573								
27	27	106	106	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	5
27	27	106	106	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	574								
27	27	213/2	213/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	575								
27	27	107	107	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	576								
27	27	215/2	215/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	577								
28	28	108	108	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	578								
28	28	109	109	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	579								
28	28	110	110	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	580								
28	28	111	111	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	581								
28	28	108	108	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	582								
28	28	111	111	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	583								
28	28	108	108	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	584								
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	585								
28	28	109	109	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	586								
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	587								
28	28	110	110	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	588								
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	589								
28	28	111	111	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	590								
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	591								
28	28	108	108	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	592								
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	593								
28	28	109	109	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	
28	28	109	109	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	594								
28	28	219/2	219/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	595								
28	28	110	110	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	b	
28	28	110	110	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	596								
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	597								
28	28	111	111	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	598								
28	28	223/2	223/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	599								
29	29	113	113	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	600								
29	29	114	114	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	601								
29	29	115	115	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	602								
29	29	112	112	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	603								
29	29	113	113	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	604								
29	29	115	115	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	605								
29	29	112	112	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	606								
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	607								
29	29	113	113	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	608								
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	609								
29	29	114	114	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	610								
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	611								
29	29	115	115	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	612								
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	613								
29	29	112	112	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	b	
29	29	112	112	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	614								
29	29	225/2	225/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	615								
29	29	113	113	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	
29	29	113	113	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	616								
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	617								
29	29	114	114	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	b	
29	29	114	114	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	618								
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	619								
29	29	115	115	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	620								
29	29	231/2	231/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	621								
30	30	117	117	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	622								
30	30	118	118	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	623								
30	30	119	119	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	624								
30	30	116	116	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	625								
30	30	117	117	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	626								
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	627								
30	30	116	116	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	628								
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	629								
30	30	117	117	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	630								
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	631								
30	30	118	118	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	632								
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	633								
30	30	119	119	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	634								
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	635								
30	30	116	116	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	636								
30	30	233/2	233/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	b	
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	637								
30	30	117	117	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	638								
30	30	235/2	235/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6	
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	639								
30	30	118	118	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	640								
30	30	237/2	237/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	7	
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	641								
30	30	119	119	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	642								
30	30	239/2	239/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	5	
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	643								
31	31	120	120	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	644								
31	31	121	121	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	645								
31	31	122	122	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	646								
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	647								
31	31	123	123	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	648								
31	31	120	120	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	649								
31	31	121	121	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	650								
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	651								
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	652								
31	31	120	120	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	653								
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	654								
31	31	121	121	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	655								
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	656								
31	31	122	122	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	657								
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	658								
31	31	123	123	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	659								
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	660								
31	31	120	120	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	661								
31	31	241/2	241/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/8	6	5
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	662								
31	31	121	121	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	663								
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	664								
31	31	122	122	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	665								
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	666								
31	31	123	123	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	5	
31	31	123	123	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	667								
31	31	247/2	247/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6	
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	668								
32	32	124	124	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	669								
32	32	125	125	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	670								
32	32	126	126	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	671								
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	672								
32	32	124	124	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	673								
32	32	126	126	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	674								
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	675								
32	32	124	124	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	676								
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	677								
32	32	125	125	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	678								
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	679								
32	32	126	126	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	680								
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	681								
32	32	127	127	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	682								
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	683								
32	32	124	124	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6	5
32	32	124	124	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	684								
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	685								
32	32	125	125	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	686								
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	687								
32	32	126	126	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	688								
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	689								
32	32	127	127	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6	
32	32	127	127	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	690								
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	691								
33	33	128	128	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	692								
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	693								
33	33	129	129	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	694								
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	695								
33	33	128	128	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	696								
33	33	129	129	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	697								
33	33	130	130	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	698								
33	33	128	128	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	699								
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	700								
33	33	129	129	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	701								
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	702								
33	33	130	130	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	703								
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	704								
33	33	131	131	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	705								
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	706								
33	33	128	128	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	707								
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	708								
33	33	129	129	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	5	
33	33	129	129	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	709								
33	33	259/2	259/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6	
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	710								
33	33	130	130	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	5
33	33	130	130	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	711								
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	712								
33	33	131	131	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	713								
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	714								
34	34	132	132	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	715								
34	34	132	132	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	716								
34	34	132	132	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	717								
34	34	132	132	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	718								
